customer_id,first_name,last_name,email,phone,street_address,city,postal_code,country,sign_up_date,lease_start,lease_end,unit_id,unit_size,monthly_fee,payment_status,last_payment_date,notes
C100776,Olivia,Taylor,otaylor@example.com,181745757,Statiosplein 112,Haarlemmermeer,1194 AA,Ned.,16.08.2018,2024-10-25,2021/12/25,#359,10,244.6,late,2021-05-03,telefono incorrecto
C101970,Elijah,Miller,elijah.miller@yahoo.com,PHONE641,Main St 136,Eindhoven,6743 AC,Ned.,24/01/2021,19.01.2022,14-Feb-2026,337A,unknown,439.51,overdue,01.07.2024,
C100328,Lucas,Martin,lucas88 at yahoo.com,06-57338133,Main St 103,Amsterdam,3056 AB,Nederland,2019-08-30,2025-03-08,01-03-2019,#485,unknown,48.69,late,2025-10-31,Prefers email
C101812,Noah,Davis,noah.davis@outlook.com,618585953,Langestraat 54,Eindhoven,6766,NL,08.07.2019,2022-12-29,20/10/2022,131A,10,187.31,pending,06.11.2020,Prefers email
C100012,Emma,Taylor,emmata@example.com,704358112,Stationsplein 172,Utrecht,7950 AA,Nederland,20220111,18.11.2023,20250402,u1482,15m2,32.59,paid,11/08/2018,Prefers email
C100897,Amelia,Martin,,691559398,Main St 42,Amsterdam,4145 B,Nederland,12-Dec-2024,2016-02-19,12/08/2021,U1478,5m2,423.7,late,05-19-2018,Customer asked for discount
C100171,Elijah,Rodriguez,elijahro@gmail.com,694842495,Baker St 178,Alkmaar,2501 AC,Nederland,2018/08/21,03-Jul-2020,2020/03/13,394A,unknown,165.7,suspended,15.01.2025,telefono incorrecto
C100260,Elijah,Wilson,elijah94@outlook.com,512244418,Market Rd 52,Utrecht,9671 B,Ned.,2016/03/10,11/09/2024,16-Mar-2027,u1445,unknown,30.54,overdue,,Prefers email
C101427,James,Hernandez,jameshe@outlook.com,611770591,Langestraat 30,Leiden,8715 AB,Ned.,18/10/2023,08-27-2020,2022-03-17,u1218,10m2,549.57,paid,20/09/2019,Pays cash
C101672,Sophia,Brown,sophia83@hotmail.com,695587201,Market Rd 98,Rotterdam,9895 AA,Netherlands,01-14-2023,20191004,2022-07-07,u1130,—,159.32,suspended,13-Aug-2024,Moved out
C100901,Ava,Williams,awilliams@outlook.com,678737480,Main St 107,Utrecht,3041 B,Nederland,06-29-2022,2021-10-08,26-Apr-2027,u1246,unknown,250.16,late,07-Jul-2022,
C100258,Mia,Martinez,mmartinez@gmail.com,183997984,Dorpsweg 110,Amsterdam,6160 AC,Netherlands,09-20-2025,12.09.2022,30/04/2020,#422,10m2,87.61,suspended,2022-04-10,Moved out
C100844,Elijah,Garcia,,PHONE221,Main St 51,Amsterdam,9002 AC,NL,12/02/2020,2022-09-21,03-22-2020,Unit 315,5,501.6,Overdue,,Key lost
C100138,Williams,Mia,williamsmi@inboxstorage.eu,06-5939933,Oudeweg 124,Amstelveen,3394 AC,NL,06-08-2021,2022/10/13,03.02.2027,U1097,5,408.71,overdue,08-27-2023,Key lost
C100319,Elijah,Taylor,elijahta@outlook.com,815891368,Hoofdstraat 71,Rotterdam,2931 AC,Nederland,2016/10/01,16.10.2018,04/03/2026,u1400,6 sqm,94.52,suspended,2018/04/13,telefono incorrecto
C101808,Henry,Davis,henry46@example.com,+31 6 76864892,Baker St 159,Utrecht,6459,NL,2018/05/10,15-Jan-2017,27.12.2019,#430,—,98.03,pending,29.05.2024,Customer asked for discount
C101452,Harper,Jackson,harper3@inboxstorage.eu,PHONE199,Vijzelstraat 60,Utrecht,2067 AB,Ned.,02-Nov-2019,2025/01/02,18/10/2021,u1329,2 sqm,70.32,pending,20210304,telefono incorrecto
C101386,Evelyn,Wilson,evelyn42@example.com,400034094,Oudeweg 167,Eindhoven,8204 AB,Netherlands,13-May-2022,2021/10/14,20240317,Unit 166,15,249.23,overdue,01.11.2018,telefono incorrecto
C100558,Sophia,Garcia,sgarcia@hotmail.com,06-25531073,Baker St 150,Haarlemmermeer,4892 AA,Netherlands,01.09.2024,05-22-2025,20180416,#305,15 sqm,107.31,suspended,2025-12-07,Moved out
C100139,Isabella,Gonzalez,igonzalez@gmail.com,PHONE267,Lanestraat 87,Haarlem,7760 AC,Netherlands,10-Jul-2021,2022-02-10,20250313,U1203,15m2,257.7,Overdue,2020-09-07,
C100112,Olivia,Smith,olivia61@outlook.com,6558099961,Princenhagelaan 80,Leiden,8875 AA,NL,23/09/2020,31-Oct-2017,2027-05-11,239A,2 sqm,367.61,Overdue,,Pays cash
C100531,Alexander,Martinez,alexanderma@gmail.com,367776795,Market Rd 185,Rotterdam,5445,Ned.,17/05/2021,2021-03-31,04-16-2023,U1169,15m2,35.96,late,08/04/2018,Prefers email
C100224,Elijah,Gonzalez,elijah.gonzalez@hotmail.com,PHONE169,Statonsplein 22,Haarlemmermeer,1570 AC,Ned.,06/03/2021,01-30-2016,2018-09-29,#29,15,72.84,late,20200910,Customer asked for discount
C100723,Henry,Williams,henrywi@outlook.com,PHONE825,Vijzelstraat 18,Alkmaar,4111 AA,Nederland,20/02/2019,2017-09-04,2023/02/20,Unit 490 - ,unknown,545.06,paid,20.02.2025,Key lost
C102035,Liam,Smith,liamsm@yahoo.com,PHONE591,Langestraat 95,Amsterdam,5720 AC,Ned.,26/07/2024,20171208,10/08/2023,309A,unknown,399.83,suspended,,Moved out
C101736,James,Smith,james.smith at gmail.com,761176234,Dorpsweg 138,Leiden,5626 AC,Nederland,2017/05/20,16/02/2021,20201130,Unit 368,10m2,176.23,late,2019-04-04,
C100325,Elijah de,Martin,elijah de.martin@yahoo.com,637958291,Baker St 120,The Hague,8528 AC,Netherlands,11-16-2024,01-21-2018,20230331,U1122,unknown,89.05,suspended,31.08.2020,Customer asked for discount
C101488,Elijah,Davis,elijah70@example.com,0031-6-99829382,Main St 97,Haarlemmermeer,7266 B,Nederland,2021/12/22,20251103,indefinite,u1044,—,324.56,suspended,20220826,Moved out
C101697,Oliver,Johnson,oliver72@example.com,0031-6-97977477,Oudeweg 161,Haarlemmermeer,8331 AA,Nederland,11.02.2018,20220121,09-25-2025,u1124,5m2,480.91,late,31-Jan-2024,Key lost
C100714,Alexander,Garcia,agarcia@gmail.com,06-69392055,Stationsplein 29,Eindhoven,1185 AB,Netherlands,2018-07-20,2016/07/26,20250915,#4,4 sqm,81.57,pending,28-May-2024,警告: unpaid
C100846,Sophia,Miller,sophia.miller@inboxstorage.eu,,Hoofdstraat 113,Amsterdam,7072 AB,NL,08-23-2017,20231010,2018-09-03,U1099,6 sqm,379.53,late,05/12/2021,Prefers email
C100193,Amelia,Hernandez,ameliahe@yahoo.com,06-16198273,Princenhagelaan 140,Leiden,1637 B,Ned.,2018/03/04,22/02/2022,10-26-2020,#477,—,180.93,Overdue,20250127,Prefers email
C100573,Ava,Williams,awilliams@yahoo.com,+31 6 23481094,Dorpsweg  60,Rotterdam,5104 AA,Ned.,05-27-2024,28/06/2024,20220812,U1040,unknown,548.0,suspended,20251118,
C100946,Gonzalez,Liam,gonzalez68@example.com,731753639,Baker St 57,Leiden,2908,NL,2018/09/09,10-Feb-2024,20191017,#300,15m2,238.21,late,2023/05/04,Key lost
C100503,Ava,Anderson,ava.anderson@hotmail.com,+31 6 06664059,Main St 123,The Hague,7352 AB,NL,2021/05/22,10-02-2022,29/10/2020,U1101,10m2,258.28,paid,30-Nov-2024,警告: unpaid
C101381,William,Anderson,wanderson@examplecom,+31 6 77328647,Stationsplein 185,Amstelveen,8194 AC,Ned.,03-27-2017,2019/09/18,20240706,U1095,10m2,249.08,pending,20190107,警告: unpaid
C101378,Amelia,Anderson,aanderson@example.com,06-86039790,Oudeweg 50,The Hague,1952 AC,Ned.,10-Mar-2022,05-19-2023,14-Apr-2018,u1107,unknown,534.9,pending,2018-10-08,
C100645,Benjamin,Gonzalez,benjamin.gonzalez at example.com,PHONE203,Vijzelstraat 118,Haarlem,6491 B,Netherlands,20161206,01/05/2017,active,#268,—,427.06,late,03.07.2023,Moved out
C100003,Amelia,Rodriguez,amelia.rodriguez@example.com,PHONE187,Oudeweg 59,Amstelveen,1999 B,Ned.,02.01.2022,20-Sep-2025,23-Aug-2020,u1154,2 sqm,286.11,Overdue,15/12/2024,Customer asked for discount
C101465,Charlotte,Davis,charlotteda@hotmail.com,06-42043362,Langestraat 20,Haarlemmermeer,3221 AB,Netherlands,08.09.2023,02-Oct-2020,19/07/2022,486A,10m2,110.56,overdue,2023-06-22,
C100467,Olivia,Anderson,oanderson@inboxstorage.eu,06-74777437,Baker St 16,The Hague,1201 AC,NL,07.12.2019,09-Apr-2017,2021/08/12,#187,—,55.59,late,04-Apr-2021,Moved out
C100005,Olivia,Johnson,olivia40@hotmail.com,PHONE375 ext 800,Baker St 122,Rotterdam,3837,Netherlands,07-05-2018,20221027,29.12.2025,U1330,10,263.27,late,29-Dec-2024,Customer asked for discount
C102132,Oliver,Wilson,oliver37@hotmail.com,025040228,Vijzelstraat 84,Utrecht,4517 B,Ned.,10-03-2017,20220802,06-10-2025,Unit 270,—,284.08,Overdue,20230616,Moved out
C100547,Taylor,Sophia,taylor35@yahoocom,0031-6-19067244,Oudeweg 8,Haarlemmermeer,2548 AA,Netherlands,12.01.2024,20-Apr-2025,10-Mar-2025,158A,5,491.37,PAID,2020-03-08,Pays cash
C100228,Liam,Taylor,liam.taylor@gmail.com ,06-37989790,Main St 134,Haarlem,6215 AA,NL,10-14-2023,2019/09/12,20240606,#159,5,446.61,paid,20210819,Key lost
C101063,Noah,Jones,noah.jones at inboxstorage.eu,PHONE539,Market Rd 126,The Hague,4073 AC,Ned.,08-05-2019,22/08/2023,06-12-2025,U1456,unknown,354.87,suspended,14/10/2019,警告: unpaid
C100542,Sophia,Anderson,sophia69@outlookcom,733125812,Vijzelstraat 58,Eindhoven,1115 AC,Netherlands,26-Dec-2022,21.09.2025,31-Mar-2023,#175,unknown,467.75,Overdue,16-Apr-2019,Moved out
C100242,Emma,Johnson,emmajo@gmail.com,0031-6-71193600,Langestraat 3,Amsterdam,6334 AB,Ned.,11/12/2017,16-Jan-2019,07-Apr-2027,338A,3 sqm,128.96,overdue,2019-04-15,Prefers email
C100898,Alexander,Wilson,awilson@gmail.com,0031-6-56762386,Princenhagelaan 2,The Hague,5830 B,NL,2020-03-05,20190924,2022/07/05,267A,—,455.7,Overdue,02/10/2018,
C101335,James,Gonzalez,jgonzalez@gmail.com,PHONE347,Oudeweg 110,Utrecht,2100 AA,Netherlands,11/10/2017,22/03/2019,09/06/2021,Unit 132,—,100.39,suspended,2022/09/04,Prefers email
C101160,Amelia,Thomas,amelia40@yahoo.com,109986647,Hoofdstraat 183,Utrecht,8689 AA,Ned.,29.05.2024,20190117,18-Aug-2023,178A,5m2,485.18,paid,26-Sep-2024,Pays cash
C102075,Charlotte,Martinez,charlotte.martinez@outlook.com,686220065,Market Rd 107,Haarlemmermeer,1432,Ned.,2020/06/24,10/01/2020,20250108,u1276,5,285.03,overdue,2024/02/05,Key lost
C101727,Liam,Jones,,PHONE734,Stationsplein 100,Eindhoven,2100,NL,21-Aug-2019,22/11/2025,04.12.2018,u1198,10 sqm,352.55,pending,12.04.2023,Moved out
C100842,Sophia,Anderson,sanderson@outlook.com,664414877,Dorpsweg 149,Amstelveen,9585 AA,Nederland,2017-11-11,2020/12/02,12.04.2021,Unit 270,10,529.13,Overdue,2024-09-26,Moved out
C101798,Sophia,Jackson,sophiaja@hotmail.com,0031-6-85923940,Hoofdstraat 144,Haarlem,5708,Nederland,10-15-2017,02-Nov-2023,08-Oct-2021,#293,15,203.47,pending,10-11-2024,Prefers email
C101361,Ava,Johnson,avajo@inboxstorage.eu,PHONE904,Market Rd 130,Leiden,5909 AC,NL,20250826,20221101,24-Apr-2021,399A,unknown,367.8,late,12-13-2023,telefono incorrecto
C100276,Elijah,Brown,,619453419,Market Rd 141,Amsterdam,3871 AA,Nederland,02-Apr-2016,20180628,09.04.2024,U1364,unknown,315.9,PAID,20200627,telefono incorrecto
C100661,Evelyn,Jackson,evelynja@outlook.com,650682337,Langestraat 115,Amsterdam,8319 AB,NL,20181207,2020-07-07,06-21-2026,80A,10m2,55.36,PAID,03.12.2022,Moved out
C101422,Williams,Noah,wnoah@hotmail.com,644830621,Princenhagelaan 194,Haarlem,2408 B,Netherlands,20250625,15.05.2024,30.09.2026,Unit 155,—,499.96,Overdue,22.06.2024,Customer asked for discount
C100314,William,Wilson,william48@example.com,649253164,Langestraat 150,Amsterdam,8887 AA,NL,08-28-2019,2024/02/18,26.11.2026,108A,—,269.5,late,27/04/2024,Moved out
C100691,Evelyn,Martin,evelyn44@outlook.com,06-25449550,Market Rd 104,Alkmaar,5897 AA,Netherlands,23/02/2021,26.03.2021,03.12.2024,58A,—,27.96,late,12-28-2021,Prefers email
C101782,William,Thomas,williamth@outlook.com,664820002,Market Rd 45,Haarlem,2302 B,Ned.,10.02.2022,05.02.2022,02-08-2019,#253,—,132.87,late,07-08-2019,Key lost
C100424,Martin,Olivia,martin.olivia@outlook.com,0031-6-43871515,Dorpsweg 3,Amstelveen,4311 AC,Netherlands,20180102,19/04/2018,21.06.2025,#7,10m2,114.31,suspended,30.08.2025,Pays cash
C100594,Hernandez,Isabella,hernandezis@gmail.com,PHONE723,Main St 111,Haarlemmermeer,6692 AB,NL,17.07.2024,2023/04/07,10/08/2019,U1282,15,61.96,suspended,2018/09/27,Customer asked for discount
C102179,Amelia,Jackson,ameliaja@example.com,06-62673045,Langestraat 45,Leiden,6770 AA,Ned.,2024/05/15,20160326,23-May-2018,U1346,15,291.43,overdue,07.12.2018,Customer asked for discount
C100622,Charlotte,Rodriguez,charlottero@hotmail.com,06-66281076,Vijzelstraat 41,Eindhoven,3298 B,Netherlands,14.08.2016,22/08/2018,27.03.2024,Unit 242,10,77.6,Overdue,2024/11/20,警告: unpaid
C101379,Henry,Davis,henry.davis@example.com,675334044,Vijzelstraat 7,Eindhoven,3988,NL,2020-03-23,2021/06/07,2026-08-23,u1160,unknown,486.82,suspended,07/12/2020,Pays cash
C101234,William,Jackson,wjackson@outlook.com,PHONE545,Market Rd 42,Rotterdam,8354 AA,Netherlands,18/04/2024,2020-07-12,05-28-2024,Unit 110,—,200.11,PAID,2018-04-08,Customer asked for discount
C100227,Evelyn,Moore,evelyn72@yahoo.com,664006983,aker St 130,Rotterdam,2921 AB,Ned.,07-28-2019,03/11/2020,2027-08-06,#87,unknown,383.75,Overdue,,Pays cash
C101319,Amelia,Jackson,ajackson@gmail.com,06-93721877,Oudeweg 189,Alkmaar,2855 AC,Netherlands,20.12.2023,11/12/2018,2024-04-10,u1384,—,498.22,PAID,31.08.2022,
C101169,Charlotte,Anderson,charlotte76@gmail.com,+31 6 22032544,Vijzelstraat 29,Rotterdam,6077 AA,Ned.,02/09/2023,18.09.2022,2023/09/02,U1169,unknown,368.91,pending,20191129,
C101620,Alexander,Smith,alexander18@example.com,06-04600935,Hoofdstraat 134,Amstelveen,5849 B,NL,03-Apr-2016,2023/08/05,15/08/2020,#334,unknown,239.05,PAID,2025/10/21,Key lost
C101607,Olivia,Gonzalez,oliviago@inboxstorage.eu,PHONE152,Princenhagelaan 125,Rotterdam,8948 AA,Ned.,20170918,2017-01-28,20191030,#287,15m2,143.44,late,2018-07-28,Key lost
C100066,Rodriguez,Amelia,,536668459,Market Rd 85,Haarlemmermeer,7404 B,Nederland,2020-05-19,29-Dec-2021,03-21-2019,U1292,10 sqm,110.85,overdue,,telefono incorrecto
C100024,Ava,Miller,avami@yahoo.com,0031-6-58556659,Stationsplein 81,Amsterdam,5521,Nederland,2017-01-21,02-28-2021,12-21-2020,U1456,5,449.87,pending,09.06.2020,Customer asked for discount
C101235,Ava,Hernandez,avahe@example.com,691090539,Langestraat 15,Amstelveen,4577 B,Netherlands,20160718,05-19-2020,2025/09/26,U1349,5m2,540.02,suspended,19/07/2022,
C100144,Henry,Jackson,henry.jackson@inboxstorage.eu,299077560,Dorpsweg 28,Leiden,8760 AA,NL,2020/11/22,15-Nov-2023,12-24-2018,Unit 450,—,507.22,overdue,2019-10-26,Moved out
C100536,Moore,James,moore.james@gmail.com,06-30539003,Stationsplein 19,Amsterdam,6752 AA,NL,17-Jul-2024,18-Feb-2022,20200205,451A,—,200.26,Overdue,2020/09/19,telefono incorrecto
C100811,Alexander,Martin,alexander.martin@gmail.com,PHONE384,Hoofdstraat 65,Utrecht,3349 B,Nederland,06.01.2022,01-25-2023,05.07.2020,u1250,5m2,189.31,overdue,25/01/2021,Prefers email
C101982,Lucas,Martinez,lucas98@outlook.com,PHONE189,Market Rd 3,The Hague,6633 B,Netherlands,2025-03-21,03-Oct-2018,2025-03-28,U1472,—,414.17,pending,04-Oct-2019,Moved out
C100085,Oliver,Thomas,oliverth@gmail.com,+31 6 27474721,Main St 90,Alkmaar,8675,Ned.,2017-03-22,08.01.2018,20220614,Unit 222,4 sqm,188.16,pending,2023-05-05,Prefers email
C101572,Amelia,Johnson,amelia66@yahoo.com,678275608,Princenhagelaan 153,Alkmaar,2856 B,Netherlands,02.11.2023,28.06.2016,10-22-2020,u1041,unknown,369.76,paid,22-Nov-2022,Moved out
C101674,Henry,Jones,hjones@outlook.com,+31 6 27125972,Baker St 106,Alkmaar,3084 AA,NL,13-Mar-2025,23/03/2020,2023-01-26,#254,15m2,537.22,suspended,13.02.2025,telefono incorrecto
C101266,Olivia,Anderson,olivia.anderson@example.com,+31 6 37125698,Main St 64,Alkmaar,1195,NL,20-Apr-2022,27/10/2021,2019-11-26,U1116,—,118.48,paid,20241203,Key lost
C100484,Olivia,Anderson,olivia.anderson@example.com,PHONE886,Main St 64,Alkmaar,1195,NL,20-Apr-2022,27/10/2021,2019-11-26,U1116,—,118.48,paid,20241203,Key lost
C101880,Harper,Wilson,hwilson@hotmail.com,06-93058408,Langestraat 138,The Hague,4574 AA,Ned.,2019-10-23,03-16-2018,08-02-2021,Unit 444,5m2,366.46,suspended,10-Jul-2020,Moved out
C102102,Ava,Garcia,ava91@inboxstorage.eu,+31 6 55142251,Dorpsweg 110,Rotterdam,6910,Nederland,24/12/2022,04-Dec-2018,21/03/2027,#140,unknown,338.19,Overdue,,Key lost
C101622,Oliver,Rodriguez,oliver63@yahoo.com ,619406990,Dorpsweg 109,Utrecht,2650 AB,Netherlands,03.02.2023,08-30-2023,20230418,224A,10,264.45,suspended,26-Mar-2020,Prefers email
C101683,James,Hernandez,james.hernandez@inboxstorage.eu,0031-6-35398151,Main St 55,Haarlem,7599,Ned.,20200102,2017/10/14,24.03.2025,Unit 220,5,142.2,PAID,2019/05/29,Customer asked for discount
C100362,Ava,Taylor,ataylor@outlookcom,PHONE727,Princenhagelaan 36,Haarlem,8798 AC,Ned.,18-Jun-2017,05/11/2019,2018-02-19,213A,15m2,163.58,PAID,20251026,Pays cash
C101905,Harper,Wilson,harperwi@yahoo.com,+31 6 14794599 ext 336,Stationsplein 55,The Hague,5161 AB,Netherlands,20210906,2023/09/25,09-06-2022,Unit 450,15,345.33,overdue,11/02/2024,警告: unpaid
C101358,Harper,Brown,harper.brown at hotmail.com,+31 6 71919160,Oudeweg 108,Eindhoven,9547 AA,Netherlands,20230209,2019/07/22,2023/08/02,u1042,—,346.98,pending,07-Jul-2018,
C101026,James,Garcia,,06-88584916,Princenhagelaan 182,Haarlemmermeer,1968 AA,Netherlands,20190726,02-24-2024,2018/12/01,412A,5m2,131.73,paid,18-Aug-2023,Prefers email
C101030,Olivia,Garcia,olivia.garcia@outlook.com,105388349,Dorpsweg 167,Haarlemmermeer,5448 AA,NL,15-Jun-2024,2021/05/03,26.01.2026,#266,—,177.62,late,2024/06/18,警告: unpaid
C101459,Mia,Johnson,mia.johnson@outlook.com,0031-6-70635660,Main St 130,Haarlemmermeer,8185 AA,NL,24-Sep-2022,27.03.2021,16/08/2024,304A,10m2,515.87,paid,20240515,Customer asked for discount
C101601,Noah,Brown,noah52@yahoo.com,680903237,Vijzelstraat 80,Amsterdam,7747 AB,NL,2024/01/26,03-26-2019,2027-01-04,206A,5 sqm,479.52,overdue,2018-06-18,Prefers email
C101268,Benjamin,Jones,benjaminjo at yahoo.com,PHONE338 ext 79,Oudeweg 199,Rotterdam,9652 AA,Nederland,2022/03/06,20230930,2018-06-01,#483,—,207.02,paid,18.11.2025,Pays cash
C100665,Alexander,Jackson,alexanderja@gmail.com,06-16791776,Hoofdstraat 185,Rotterdam,6097 AC,Netherlands,08-25-2024,22.01.2024,active,u1407,10 sqm,420.7,overdue,2024/11/03,Moved out
C100364,Harper,Taylor,htaylor@inboxstorage.eu,+31 6 73885237,Stationsplein 141,Utrecht,6914 B,Netherlands,08-05-2020,20200706,10/12/2023,u1500,2 sqm,120.12,pending,,
C101239,Benjamin,Taylor,benjamin.taylor at gmail.com,06-88722353,Stationsplein 41,The Hague,6268 B,NL,04-20-2019,05.10.2019,08-30-2020,Unit 275,4 sqm,52.05,PAID,2024/03/15,telefono incorrecto
C100077,Amelia,Brown,amelia.brown@outlook.com,0031-6-76251538,Princenhagelaan 91,Haarlem,1084 AC,Nederland,07-04-2020,2016-02-06,2020-03-20,Unit 271,12 sqm,283.07000000000005,Overdue,15-Jul-2020,警告: unpaid
C100027,James,Hernandez,james12@yahoo.com,06-57823298,Oudeweg 158,Eindhoven,4783,Nederland,03.08.2018,04-16-2016,30-Sep-2026,u1069,10,117.51,pending,02/03/2020,
C101703,Henry,Marin,,06-42669248,Baker St 134,Rotterdam,9665 AA,Netherlands,09-11-2021,21-Mar-2025,19-Sep-2022,u1121,unknown,301.06,overdue,29.09.2019,Customer asked for discount
C100525,Alexander ter,Anderson,alexander ter.anderson@inboxstorage.eu,0031-6-41890244,Vijzelstraat 170,Rotterdam,7365 AA,Ned.,02-22-2022,02-16-2025,16/08/2021,#388,10 sqm,21.07,late,24.09.2018,telefono incorrecto
C100725,Sophia,Martin,sophiama@gmail.com,0031-6-11292881,Langestraat 154,Amstelveen,1719 B,Netherlands,07/06/2019,20220701,2023/10/11,u1277,15,349.43,Overdue,20210220,
C100055,Sophia,Wilson,swilson@gmail.com,06-58146717,Hoofdstraat 34,Rotterdam,4268 AB,Ned.,20170217,30-Aug-2020,2020/05/07,U1025,10,378.77,Overdue,20180511,Customer asked for discount
C100638,Benjamin,Davis,benjamin12@yahoo.com,06-43099034,Princenhagelaan 131,The Hague,4063,Ned.,2024/07/19,16/05/2022,20240907,u1209,10,311.38,overdue,04.05.2019,telefono incorrecto
C100302,Benjamin,Rodriguez,benjaminro@hotmail.com,959470396,Langestraat 54,The Hague,2574 B,Ned.,2019-09-06,25-Nov-2018,2024/02/29,U1104,—,200.32,suspended,05-19-2020,Prefers email
C100718,Elijah,Hernandez,elijahhe@example.com,644772045,Princenhagelaan 63,Haarlemmermeer,7707 AA,Ned.,2018-06-23,07-Jun-2016,10/12/2019,#363,—,328.35,suspended,17.04.2020,Pays cash
C100624,Sophia,Jackson,sjackson@gmail.com,+31 6 90168120,Oudeweg 148,The Hague,2399 B,Ned.,2022/04/29,26/03/2018,2020/09/03,u1041,15,331.25,paid,24.05.2025,警告: unpaid
C100007,Evelyn,Wilson,evelyn62 at gmail.com,06-54216894,Baker St 97,Eindhoven,9761,Netherlands,2022-08-29,2023-06-04,2018-03-22,u1354,unknown,85.51,PAID,18.10.2025,
C100803,Isabella,Hernandez,isabellahe@inboxstorage.eu,681185577,Vijzelstraat 27,Amsterdam,5670 AB,Netherlands,2018-10-20,20/04/2021,03-25-2026,120A,10m2,475.46,suspended,2023/03/28,
C101049,Benjamin,Brownn,benjaminbr@gmail.com,0031-6-54439618,Main St 50,Rotterdam,1236 AC,NL,20180525,19-Jul-2025,2027/12/10,#187,—,114.86,pending,27/08/2019,Key lost
C100336,Sophia,Hernandez,sophiahernandez@examplecom,646248723,Princenhagelaan 180,Haarlem,4955 AC,Nederland,2024-11-14,30-Jul-2024,19-May-2022,U1480,5,212.83,pending,01-Aug-2021,Moved out
C100047,Amelia,Hernandez,amelia.hernandez@example.com,0031-6-97889778,Baker St 196,The Hague,7235 AA,Ned.,11-14-2019,08-14-2020,indefinite,332A,5 sqm,480.54,overdue,,Pays cash
C101754,Alexander,Johnson,alexander.johnson@hotmail.com,438562996,Main St 66,The Hague,4112 AA,Nederland,20180920,05-11-2024,02-08-2023,u1408,10m2,157.13,paid,16-Jun-2024,Customer asked for discount
C100106,Elijah,Gonzalez,egonzalez@gmail.com,748836076,Oudeweg 7,Leiden,4802 B,NL,2021/05/06,22.03.2017,20190812,323A,5m2,130.07,suspended,02-Aug-2019,telefono incorrecto
C100349,Olivia,Williams,olivia.williams@hotmail.com,0031-6-87017086,Hoofdstraat  180,Rotterdam,5811 B,Netherlands,2023-07-06,2019-09-03,2027/04/18,U1474,unknown,47.03,suspended,26.04.2018,Moved out
C101079,Evelyn,Martin,emartin@inboxstorage.eu,PHONE505,Oudeweg 127,Leiden,5305 AA,Nederland,20221013,18/12/2024,06/10/2025,#226,5m2,70.4,late,20-Sep-2018,警告: unpaid
C100238,Evelyn,Davis,evelyn98@hotmail.com,+31 6 16350496,Main St 145,Rotterdam,1761 AB,Nederland,2024-08-26,20200301,20210510,U1122,10,307.37,suspended,10-05-2019,Key lost
C100213,Noah,Gonzalez,noah64@outlook.com,06-62342192,Oudeweg 153,Haarlemmermeer,5549,Netherlands,23/04/2023,05.10.2021,2026/04/01,#11,unknown,237.21,PAID,2018-01-09,
C101144,Isabella,Miller,isabella.miller@inboxstorage.eu ,06-38604008,Market Rd 75,Rotterdam,3111 AB,Ned.,18-Feb-2017,29/11/2020,08-Aug-2026,U1023,—,168.59,late,11.03.2018,Pays cash
C101476,Liam,Brown,liam.brown@inboxstorage.eu,964327881,Baker St 79,The Hague,5846 AC,Nederland,2025-07-28,2021/11/13,06-01-2027,u1195,10,319.87,Overdue,2024/10/09,Prefers email
C101340,Olivia,Johnson,ojohnson@outlook.com,+31 6 59135678,Main St 99,Utrecht,6088 AA,NL,11-09-2019,04/05/2017,28/03/2021,#413,unknown,165.01,overdue,2021-09-25,警告: unpaid
C100793,Mia,Moore,mia.moore@gmail.com,PHONE805,Main St  154,Haarlemmermeer,7735,Nederland,29/09/2023,23.05.2021,20190802,#425,12 sqm,290.85,pending,2022/03/11,警告: unpaid
C101096,Lucas,Moore,lucasmo@inboxstorage.eu,0031-6-31240132,Princenhagelaan 160,Haarlemmermeer,4023 AA,Ned.,14.03.2021,2019-09-04,04/09/2020,U1327,unknown,216.24,paid,21/06/2020,telefono incorrecto
